tweets
"['weed', 'improving', 'junk', 'nice', 'fruit', 'delicious', 'strawberry', 'world']"
"['bts', 'sets', 'new', 'record', 'itunes', 'self', 'composed', 'sweet', 'night', 'ost']"
"['lol', 'literally', 'allergic', 'earth']"
"['moment', 'history']"
"['acerola', 'allybrooke', 'coming']"
['lee']
"['adorable', 'daddy', 'daughter', 'duo', 'melt', 'heart']"
"['tiktok', 'kpop', 'destroying', 'minds', 'youth', 'got', 'onnotice']"
['grandparents']
"['noah', 'beck', 'angel', 'thoughts']"
"['getting', 'aggressive', 'ads', 'ben', 'shapiro', 'sister', 'youtube', 'big', 'titty', 'profiled']"
['apps']
"['pain', 'remains', 'solace', 'fact', 'innocent', 'angel', 'resting', 'peace', 'grace', 'allah', 'love', 'amp', 'duas', 'family', 'stay', 'strong', 'freepalestine']"
"['years', 'decorated', 'military', 'service', 'lt', 'col', 'alexander', 'vindman', 'retiring', 'true', 'american', 'hero', 'amp', 'tragic', 'career', 'cut', 'short', 'vengeful', 'petulant', 'commander', 'chief', 'deserves', 'better', 'vindmanisahero']"
"['stop', 'coming-']"
"['saying', 'poor', 'wo', 'nt', 'higher', 'chance', 'win', 'aha', 'fact', 'prolly', 'makes', 'players', 'look', 'worse']"
"['riot', 'occurred', 'overnight', 'july', 'portland', 'antifa', 'amp', 'blm', 'militants', 'broke', 'windows', 'courthouse', 'aimed', 'fireworks', 'inside', 'threw', 'bricks', 'mortars', 'police', 'rioters', 'responded', 'emergency', 'calls', 'city']"
"['movie', 'trailer', 'link']"
"['happy', 'birthday', 'sweetie', 'long', 'life', 'prosperity', 'assured', 'dear']"
"['wow', 'gorgeous']"
"['hit', 'wicket']"
"['anonymous', 'releases', 'gb', 'internal', 'police', 'data', 'blueleaks']"
"['harvard', 'mit', 'sue', 'ice', 'policy', 'deporting', 'students', 'forced', 'online', 'classes']"
['queen']
"['wayv', 'fansign', 'asked', 'thinks', 'end', 'long', 'work', 'day', 'louis', 'leon', 'getting', 'trouble', 'home']"
"['bakersfield', 'girls', 'ladies', 'general', 'wait', 'kidnapping', 'sex', 'trafficking', 'ring', 'getting', 'extremely', 'hand', 'going', 'missing', 'everyday', 'carry', 'weapons']"
"['long', 'joe', 'biden', 'cave', 'radicals', 'left', 'demanding', 'defund', 'police', 'cut', 'funding', 'says', 'yes', 'absolutely', 'enemy', 'weak', 'stand', 'running', 'party']"
"['link', 'bio', 'surprises', 'tonight', 'video']"
"['watch', 'nick', 'jackson', 'rey', 'fenix', 'day', 'amazing', 'chemistry', 'fyterfest', 'aew']"
['bitch']
"['comics', 'industry', 'radical', 'feminist', 'rats', 'nest', 'uncovered', 'live']"
"['bang', 'yedam', 'world', 'domination']"
"['uh', 'huh', 'haters', 'needs', 'ads', 'support', 'dude', 'held', 'standards']"
"['thibk', 'changing', 'shape', 'follow', 'line', 'huge', 'change', 'arched', 'larger', 'makes', 'sense']"
"['remember', 'ffk', 'vs', 'church', 'satan']"
"['hoshi', 'tried', 'inside', 'cereal', 'box', 'realize', 'big']"
"['years', 'betsy', 'devos', 'need', 'secretary', 'education', 'actually', 'public', 'school', 'educator']"
"['republicans', 'protect', 'gun', 'people', 'pandemic', 'war', 'money', 'statues', 'lies', 'truth']"
"['steaks', 'seafood', 'amp']"
"['saw', 'school', 'sitting', 'car', 'waiting', 'mom', 'walmart', 'rip']"
"['incredibly', 'stupid']"
"['thing', 'learned', 'having', 'kids', 'people', 'incredibly', 'stupid', 'comes', 'speeding', 'residential', 'neighborhoods', 'start', 'pulling']"
"['attorney', 'general', 'william', 'barr', 'announces', 'launch', 'operation', 'legend']"
"['fr', 'link']"
"['borrow', 'money', 'able', 'afford', 'garden', 'landscaped', 'dog', 'love', 'askcody']"
"['calm', 'app', 'harry', 'styles', 'took', 'forest', 'snuggled', 'raft', 'river', 'sat', 'fire', 'cabin', 'ocean', 'watching', 'sunset', 'field', 'sunflowers', 'man', 'set', 'bar', 'dates']"
['force']
"['thing', 'different', 'abt', 'wait', 'cuz', 'ik', 'goin', 'word']"
['guy']
"['tryna', 'stoned', 'african', 'theft', 'rn', 'ya', 'feel']"
"['tired', 'learn', 'rest', 'quit']"
"['noooo', 'bill', 'fuck']"
"['morning', 'mirror', 'selfie', 'carissa']"
"['retweets', 'pubg', 'lovers', 'use', 'hashtags', 'pubgkholobanchoro', 'ptaliftbanonpubg', 'unbanpubginpakistan']"
"['zakir', 'naik', 'breaks', 'bad', 'news', 'ravish', 'kumar', 'journos', 'performed', 'hell', 'appraisal']"
"['solid', 'race', 'let']"
['wish']
"['kamala', 'harris', 'wikipedia', 'page', 'scrubbed', 'unflattering', 'information', 'biden', 'vp', 'edits', 'affair', 'married', 'mayor', 'willie', 'brown', 'away', 'dems', 'want', 'folks', 'forget', 'years', 'bad', 'prosecutor', 'foxnews']"
['locationsworld']
"['new', 'houston', 'nation', 'fastest', 'growing', 'coronavirus', 'hot', 'spots', 'residents', 'dying', 'hospital', 'experts', 'trend', 'means', 'virus', 'toll', 'deeper', 'official', 'tallies']"
"['justify', 'hypocrite', 'disgrace', 'unfit', 'represent', 'patriotic', 'people', 'south', 'carolina', 'demcast', 'demcastsc', 'wtpsenate', 'ndlb']"
"['week', 'left', 'apply', 'political', 'projects', 'external', 'engagement', 'manager', 'position', 'check', 'british', 'high', 'commission', 'great', 'place', 'work']"
"['powerful', 'tryna']"
['sorry']
['talking']
['tweet']
"['want', 'yt', 'people', 'shut', 'food', 'forever', 'like']"
"['tries', 'vaccinations', 'family', 'consent', 'stick', 'needle', 'ass']"
['skinnn']
"['lay', 'zhang', 'boom', 'debuts', 'qq', 'single', 'popularity', 'chart', 'songs', 'album', 'hit', 'far', 'jade', 'lit', 'amp', 'laygotthatboom', 'exo']"
"['mint', 'needs', 'stick', 'mints', 'gum']"
['superior']
"['taehyungnaver', 'broke', 'world', 'record', 'itunes', 'solo', 'artists', 'sweet', 'night', 'self', 'written', 'song', 'ost', 'drama', 'itaewon', 'class', 'topped', 'global', 'chart', 'countries', 'view', 'like', 'recommend', 'share', 'naver']"
"['happy', 'army', 'day', 'amp', 'forever', 'grateful', 'wonderful', 'family', 'thank', 'fellow', 'armys', 'bcame', 'friends', 'confidant', 'purple', 'happyarmyday', 'armymeansfamily', 'wearebtsarmy', 'proudbtsarmymom', 'mgmavote', 'bts']"
['love']
"['slap', 'mask', 'mandate', 'schools', 'wait', 'imagine', 'old', 'child', 'hours', 'cruel', 'irresponsible', 'crazy', 'nonsensical', 'abusive']"
"['japan', 'covid', 'deaths', 'went', 'economic', 'shut', 'unemployment', 'rate', 'virtually', 'everybody', 'wears', 'mask', 'americans', 'idea', 'fucking', 'stupid', 'look', 'world', 'stage']"
"['love', 'sheriff', 'ohio', 'governor', 'mask', 'mandate', 'counties', 'including', 'said', 'enforcing']"
"['died', 'loved']"
['praying']
['mobay']
"['background', 'text', 'animation', 'tutorial', 'simpletext', 'aftereffects', 'aescripts', 'motiongraphics']"
"['happening', 'world', 'romania', 'dismantles', 'human', 'trafficking', 'ring', 'days']"
"['barley', 'surgery', 'remove', 'cancerous', 'tumor', 'best', 'friend', 'fluffy', 'given', 'cone', 'support']"
"['received', 'mail', 'completely', 'blown', 'away', 'talented', 'want', 'purchase', 'proceeds', 'black', 'organizations', 'angel']"
"['sojin', 'launched', 'youtube', 'channel']"
"['layout', 'cute']"
"['starting', 'watching', 'boy', 'meets', 'world', 'takes', 'tgif', 'nights']"
"['gave', 'fucks']"
"['bye', 'millie']"
"['high', 'idc', 'bout', 'lol']"
"['joe', 'biden', 'said', 'wants', 'defund', 'police', 'demented']"
"['good', 'job', 'guys']"
"['mr', 'modi', 'believes', 'world', 'like', 'thinks', 'price', 'intimidated', 'understand', 'fight', 'truth']"
"['leaving', 'prostitution']"
"['true', 'meaning', 'prosperity', 'refers', 'money', 'rest', 'life', 'picture', 'smart', 'moves', 'turn', 'vision', 'reality', 'guide', 'readers', 'essential', 'steps', 'help', 'financially', 'prosperous', 'future', 'come']"
"['sure', 'missed', 'party', 'throws', 'days', 'long', 'happybirthdayarmy']"
"['acnhcottagcore', 'thread', 'start', 'decorating', 'cottage', 'core', 'oh', 'god', 'stressful', 'need', 'help', 'acnh', 'animalcrossing', 'acnhideas', 'acnhinspo', 'animalcrossinginspo']"
"['cabbage', 'man', 'tweeting', 'burner', 'account']"
['wait-']
['goodnight']
"['lq', 'baekchen', 'pics', 'heart']"
"['fw', 'niggas', 'time', 'cause', 'fr', 'ass', 'capped', 'waste']"
['cool']
"['want', 'way']"
"['people', 'brain']"
"['wednesday', 'july', 'barack', 'obama', 'corrupt', 'president', 'history', 'obamagate']"
"['cops', 'murder', 'self', 'defense', 'women', 'jail', 'killing', 'rapists', 'abusers', 'checking', 'heard', 'right']"
"['seal', 'spy', 'dies', 'finds', 'way']"
"['seulrene', 'english', 'cute']"
"['cases', 'rising', 'deaths', 'falling', 'going']"
"['magic', 'air']"
"['comeback', 'season', 'nba']"
"['twice', 'version', 'come', 'emotion', 'amp', 'energy']"
"['wow', 'neck']"
"['right', 'like', 'got', 'halitosis']"
"['buy', 'baekhyun', 'city', 'lights', 'album', 'rly', 'tempted']"
"['anytime', 'baby']"
"['cost', 'zero', 'retweet', 'silk', 'masterpieces', 'helps', 'small', 'owned', 'business']"
"['sec', 'state', 'comedy', 'routine', 'right', 'cause', 'laugh', 'lot', 'hysterically']"
"['changed', 'lead', 'position', 'fear']"
['entertainers']
"['hi', 'making', 'lovely', 'opal', 'ring', 'amp', 'bezel', 'cracked', 'trying', 'set', 'stone', 'cute', 'barely', 'mistake', 'anybody', 'interested', 'purchasing', 'shipped', 'shoot', 'dm', 'size']"
"['breaking', 'ap', 'trump', 'campaign', 'rally', 'tulsa', 'likely', 'contributed', 'dramatic', 'surge', 'new', 'coronavirus', 'cases', 'city', 'county', 'health', 'department', 'director', 'bruce', 'dart', 'said']"
"['happened', 'oh', 'god', 'stop', 'barbarity', 'zionists', 'laknatullah', 'sobatpalestinaina']"
"['jk', 'american', 'airlines']"
"['chaewon', 'theory', 'relativity']"
"['demon', 'slayer', 'hero', 'academia', 'castlevania']"
"['new', 'grizzly']"
"['alberta', 'ndp', 'angriest', 'ineffective', 'opposition', 'seen', 'ableg']"
"['everybody', 'wanna', 'win', 'nephew', 'help', 'goal']"
"['anybody', 'manifesting', 'cause', 'pack', 'spennanight', 'bag', 'right', 'fuckin']"
"['providing', 'option', 'home', 'care', 'paid', 'elder', 'basic', 'right']"
"['trump', 'conservative', 'ideology', 'black', 'ppl', 'slavery']"
"['shot', 'btw']"
"['day', 'syndicate', 'users', 'able', 'easily', 'checkout', 'multiple', 'pairs', 'cookies', 'stop', 'overpaying', 'proxies', 'got', 'user', 'checkouts', 'finishline', 'like', 'retweet', 'comment', 'chance', 'free', 'month', 'aheadofthecurve']"
"['photography', 'dailyphoto', 'ppixxells', 'photooftheday', 'yourawesomepics', 'nature', 'naturephotography', 'pentax', 'insects', 'smiley']"
"['born', 'stupid', 'bad', 'things', 'national', 'incident']"
"['suga', 'baby']"
"['raheem', 'sterlings', 'debut', 'season', 'scored', 'goals', 'games', 'proper', 'player', 'kill', 'youngsters', 'stats', 'obsession']"
[]
"['nolivesmatter', 'deserve', 'die']"
['cute']
['luv']
"['mono', 'reached', 'itunes', 'worldwide', 'rm', 'asian', 'act', 'album', 'chart', 'surpassing']"
"['wild', 'rabbits', 'released', 'australia', 'years', 'ago', 'hunting', 'rabbit', 'population', 'swelled', 'billion']"
"['dating', 'fairytail', 'nalu']"
"['unreal', 'tournament', 'came', 'pretty', 'excited', 'started', 'level', 'sketched', 'area', 'layouts', 'mins', 'editor', 'remembered', 'hated', 'geo', 'tools', 'got', 'leveldesign', 'sketchbook']"
"['remembered', 'month', 'august']"
"['futurama', 'right', 'best', 'dominant', 'species']"
"['good', 'morning']"
"['china', 'southern', 'london', 'alan', 'lippitt']"
"['billboard', 'hot', 'charts', 'stay', 'gold', 'boy', 'luv']"
"['gentle', 'reminder']"
"['leslie', 'stahl', 'asked', 'trump', 'said', 'know', 'discredit', 'demean', 'write', 'negative', 'stories', 'believe', 'retweet', 'agree', 'media', 'enemyofthepeople']"
"['profollica', 'rated', 'system', 'men', 'hair', 'regrowth']"
"['congratulations', 'co', 'opted']"
['number']
"['called', 'lazy', 'ur', 'having', 'bad', 'mental', 'health', 'day', 'infuriating', 'thing', 'fucking', 'physically', 'motivation', 'strength']"
"['liking', 'tweet', 'okay', 'better', 'rawr']"
"['bleached', 'strand', 'hair', 'family', 'noticed', 'maybe', 'main', 'character']"
"['single', 'false', 'equivalence', 'rich', 'coming', 'russian', 'troll', 'guy', 'talk', 'straw', 'man']"
"['like', 'judging', 'bad', 'acting', 'shit', 'plot', 'movie', 'actually', 'watching', 'funny', 'favourite', 'series', 'kid']"
['halsey']
"['republican', 'enabler', 'trump', 'working', 'fox', 'behalf', 'owners', 'gop', 'greedy', 'oligarchs', 'party', 'history', 'traitors', 'country', 'sure', 'sleep', 'tonight', 'tool', 'drawers', 'especially', 'mcconnell', 'amp', 'barr', 'vote', 'blue']"
"['songs', 'years', 'compared']"
"['interview', 'cuomo', 'reason', 'deaths']"
['unnecessary']
"['australia', 'japan', 'space', 'talks', 'words', 'bounce', 'like', 'ninjas']"
"['help', 'understand', 'safe', 'kids', 'return', 'school', 'dangerous', 'manafort', 'cohen', 'stay', 'prison']"
['politicians']
"['plot', 'twist', 'movie', 'villain', 'honey', 'amp', 'lavender']"
"['germany', 'denmark', 'norway', 'sweden', 'countries', 'schools', 'open', 'problems', 'dems', 'think', 'bad', 'politically', 'november', 'election', 'important', 'children', 'amp', 'families', 'cut', 'funding']"
"['telling', 'unlike', 'secret', 'service', 'protection', 'wind', 'calling', 'random', 'black', 'people']"
"['seriously', 'wait', 'stage', 'choreo', 'looks', 'epic', 'girls', 'practiced', 'hard']"
"['ftrybluchasbb', 'love', 'time', 'die', 'butcher', 'big', 'life']"
"['hair', 'perfect', 'like', 'real', 'life']"
"['mean', 'cool', 'kill', 'kane']"
['hello']
"['karenne', 'en', 'route', 'costco', 'wear', 'mask', 'act', 'like', 'fucking', 'asshole']"
"['feel', 'like', 'waiting', 'happen', 'weeks', 'know', 'blank', 'feeling', 'anticipation', 'reason', 'idk']"
"['actor', 'waiting', 'luck', 'run', 'tom', 'hanks', 'happy', 'birthday', 'sir', 'july', 'happybirthdaysirtomhanks', 'hbdtomhanks', 'tomhanks', 'happybirthdaytomhanks', 'love', 'respect', 'pakistan']"
"['vote', 'biden', 'wo', 'fight', 'cdc']"
"['sorry', 'respond', 'losing', 'fucking', 'mind']"
"['anxious', 'ropes', 'god', 'guys', 'immense', 'aewdynamite', 'fyterfest']"
"['tara', 'reade', 'accused', 'biden', 'sexually', 'assaulting', 'worked', 'senate', 'office', 'claims', 'copy', 'complaint', 'filed', 'time', 'included', 'records', 'archive', 'said', 'contain', 'personnel']"
"['course', 'relationship', 'soon', 'gon', 'na', 'post', 'grateful', 'life', 'certain', 'extend', 'social', 'media', 'toxic', 'place', 'amp', 'like', 'couple', 'wants', 'validation', 'strangers', 'online', 'better', 'private', 'secret']"
['anyways']
"['lecturers', 'cancelled', 'assessments', 'gave', 'extension', 'assignments', 'submission', 'reading', 'students', 'mental', 'health', 'survey', 'educators', 'care', 'providing', 'comparisons', 'study', 'life']"
"['months', 'later']"
"['sad', 'nt', 'download', 'apps', 'atm']"
"['quid', 'pro', 'quo']"
"['starving', 'kids', 'pocket', 'money', 'democratic', 'poverty']"
"['let', 'works', 'need', 'bunch', 'followers', 'got', 'hacked', 'everybody', 'blocked', 'blame', 'idea', 'follow', 'appreciate', 'send', 'anybody', 'tks']"
"['random', 'song', 'came', 'shuffle', 'like', 'wait', 'sounds', 'good', 'went', 'spotify', 'lmaooo', 'got']"
['doneee']
"['chewsday', 'night', 'glazed', 'eyes', 'pint']"
"['come', 'sory', 'idk', 'wrong', 'pleas', 'forgive', 'ack']"
"['bleach', 'hair', 'pained']"
"['fun', 'fact', 'cursing', 'brings', 'higher', 'queue', 'automated', 'voices', 'detect', 'curse', 'words', 'urgency', 'signals']"
"['listen', 'enjoy', 'jelous', 'guy', 'rod', 'stewart']"
"['breaking', 'news', 'job', 'openings', 'america', 'climb', 'faster', 'expected', 'million', 'experts', 'looking', 'decline', 'going', 'win']"
"['abacate', 'allybrooke', 'coming']"
"['damn', 'bitch', 'horny', 'asf']"
"['miss', 'days', 'men', 'went', 'war', 'returned']"
"['love', 'kody', 'daniel', 'right', 'strong', 'blackjoy', 'danniestheory']"
"['like', 'reaches', 'new', 'peak', 'week', 'gaon', 'streaming', 'chart']"
"['found', 'items', 'catalog']"
"['going', 'new', 'weeks', 'level', 'lockdown', 'appreciate', 'release', 'witcher', 'video', 'disassociate', 'listening']"
"['new', 'houston', 'chronicle', 'uh', 'teams', 'trading', 'flights', 'bus', 'rides']"
"['church', 'bradenton', 'florida', 'got', 'raided', 'selling', 'bleach', 'based', 'covid', 'cure', 'lie', 'live', 'television']"
"['constitution', 'masks', 'required']"
"['learning', 'wipe', 'paws']"
"['speaking', 'whispers', 'dinner', 'palm', 'beach', 'recently', 'told', 'friends', 'preparing', 'trump', 'lose', 'latest']"
"['normally', 'takes', 'months', 'message', 'fight', 'break', 'moved', 'need', 'attacked', 'flirted', 'said', 'good', 'bye']"
"['day', 'panther', 'deserves', 'attention', 'charm', 'american', 'ninja', 'films', 'better', 'fight', 'scenes', 'stunt', 'work', 'fun', 'fact', 'second', 'film', 'job', 'hallmark', 'christmas', 'movie', 'director', 'ozploitation']"
"['women', 'table', 'sisters', 'ok']"
"['army', 'census', 'live', 'world', 'btsarmy', 'survey', 'use', 'armycensus', 'let', 'know', 'completed', 'spread', 'word', 'fans']"
"['think', 'sam']"
"['actually', 'finding', 'enjoyment', 'twitter', 'important', 'bucko', 'lol']"
"['called', 'scientists', 'want', 'know', 'beef', 'mines']"
"['wish', 'schools', 'emailed', 'hate', 'waiting']"
"['adam', 'schiff', 'odd', 'amp', 'disbeliever', 'rights', 'witnesses', 'mueller', 'report', 'proven', 'obstruction', 'collusion', 'things', 'going', 'trump', 'guilty', 'investigating']"
"['yes', 'real', 'afro', 'blackgirlmagic']"
"['friends', 'family', 'members', 'happen', 'traveling', 'pandemic', 'tested', 'tell', 'results', 'come', 'play', 'games']"
"['agree', 'man', 'perfect', 'best', 'people']"
"['bring', 'checkbook']"
"['exo', 'baekhyun', 'solo', 'artist', 'receive', 'triple', 'platinum', 'certification', 'gaon', 'txt', 'monsta_x', 'izone']"
"['movie', 'villain', 'vs', 'actual']"
"['mean', 'albums', 'matt', 'shite', 'definitely', 'improve', 'seriously', 'got', 'legacy', 'bud', 'lifetime', 'experience', 'impressed', 'hell', 'outta', 'watching']"
"['kang', 'daniel', 'official', 'public', 'appearance', 'months', 'kangdaniel']"
"['fast', 'wrestle', 'tweet', 'time']"
"['cities', 'african', 'american', 'families', 'goooo']"
"['beg', 'deal', 'man', 'complete', 'footballer']"
"['try', 'dear']"
"['discuss', 'disagree', 'agree']"
"['apologize', 'inconvenience', 'currently', 'known', 'issue', 'team', 'working', 'fix', 'hope', 'soon', 'possible', 'thank', 'patience', 'work', 'solution']"
"['years', 'ago', 'girl', 'randomly', 'blew', 'kisses', 'school', 'want', 'know', 'single', 'night', 'thought']"
"['receiving', 'referrals', 'hospitals', 'taiping', 'muar', 'klang', 'patients', 'heart', 'attack', 'require', 'angiogram', 'told', 'loved', 'ones', 'quit', 'smoking', 'telling', 'ex', 'optional']"
"['ray', 'pregnant', 'dog']"
"['nah', 'definitions', 'defined']"
"['hi', 'tiktok', 'check', 'boomchallenge', 'excited', 'click', 'version']"
"['suck', 'nice', 'choice']"
"['rt', 'good', 'luck']"
"['maybe', 'stop', 'grabbing', 'women']"
"['twitter', 'alexander', 'vindman', 'retweet', 'follow', 'ask', 'know', 'followers', 'let', 'blow']"
['pinned']
"['learn', 'names']"
"['retweet', 'bonk', 'mutuals']"
"['blue', 'lives', 'matter', 'folks']"
"['american', 'student', 'privilege', 'study', 'abroad', 'run', 'country', 'drinking', 'taking', 'pictures', 'monuments', 'loudly', 'opposing', 'new', 'ice', 'visa', 'guidelines']"
"['congrats', 'bros']"
"['matter', 'fact', 'death', 'certificate', 'reviews']"
"['good', 'luck', 'den', 'bro']"
"['watch', 'ways', 'die', 'normal']"
[]
"['fira', 'pcar', 'winwin']"
"['unprecedented', 'times', 'thing', 'clear', 'internet', 'holding', 'nation', 'broadband', 'networks', 'risen', 'occasion', 'need', 'focus', 'connectivity', 'piece']"
"['oh', 'ironies']"
"['stupid', 'useless', 'question', 'coming', 'reporter', 'mooching', 'government', 'teat']"
"['want', 'kids', 'comfortable', 'talking', 'thing', 'think', 'kind', 'trouble', 'mess', 'need', 'mama', 'gon', 'na', 'mad']"
"['fuck', 'tyler', 'perry', 'forever', 'movie', 'idc']"
"['sexually', 'assaulted', 'camera', 'twitter', 'ur', 'thing', 'fired']"
"['phone', 'ring', 'person', 'calls']"
"['ee', 'level', 'following', 'aa', 'age', 'lo', 'simhadri']"
"['elaborate', 'different', 'definitions', 'genuinely', 'asking', 'btw', 'confrontational', 'smart', 'ass', 'question', 'lol', 'got', 'ta', 'disclaimer', 'days']"
"['thought', 'wa', 'obama']"
['look']
['wtf']
"['like', 'super', 'mario', 'bros', 'movie', 'world', 'great', 'nt', 'physics', 'stars', 'collection', 'worst', 'version', 'smb', 'oddysee', 'endgame', 'unbearable', 'golf', 'toadstool', 'tour', 'best', 'spinoff', 'cartoons']"
"['tommorow', 'day']"
"['citizens', 'like', 'place', 'pandemic', 'controlled', 'feel', 'fair']"
"['shits', 'ill', 'pass']"
"['feel', 'like', 'personality', 'trait', 'crying', 'cas', 'misha']"
"['ya', 'girl', 'growing', 'glowing', 'little']"
"['aidan', 'sanditon', 'sanditonpbs', 'savesanditon', 'theojames']"
['sweet']
"['listen', 'exo', 'old', 'songs']"
"['costs', 'rt', 'tweet', 'amp', 'help', 'small', 'black', 'owned', 'business', 'grow', 'blackownedbusinesses', 'handmade', 'smallbusiness']"
['unfriended']
"['need', 'god', 'provide']"
"['follow', 'followed']"
['congratulationsasim']
"['feel', 'good', 'talking']"
"['villain', 'actual']"
"['called', 'dimtim']"
"['happy', 'birthday', 'hannah', 'banana']"
"['struggling', 'thread', 'important', 'remember', 'bad', 'day', 'life']"
"['iv', 'roman', 'friend', 'yeah']"
"['adults', 'bank', 'accounts']"
['great']
"['tried', 'insurrection', 'blm', 'protests', 'cover', 'foreign', 'terrorists', 'attacking', 'soil', 'nationwide']"
"['pray', 'marry', 'family', 'loves', 'love', 'son']"
"['took', 'minute', 'got', 'let', 'know']"
"['better', 'drop', 'ballot', 'numerous', 'recepticals', 'cities', 'purpose', 'stamps', 'required']"
"['lmao', 'hear', 'sagittarius', 'men', 'hard', 'deal', 'especially', 'ones', 'born', 'november']"
"['nurses', 'reusing', 'masks', 'days', 'weeks', 'time', 'doctors', 'reopen', 'offices', 'lack', 'ppe', 'governors', 'scouring', 'suppliers', 'vain', 'gowns', 'gloves']"
"['success', 'means', 'best', 'getting', 'trying', 'triumph', 'personal', 'standard', 'reaching', 'highest']"
"['day', 'time', 'record', 'week', 'run', 'days', 'ntr']"
"['weakest', 'link', 'maybe', 'individuals', 'like', 'think', 'twice', 'jeopardizing', 'life', 'blk', 'men']"
