tweets
"['pcr', 'test', 'result', 'inmates', 'welikada', 'prisons', 'tested', 'negative', 'tests', 'army', 'commander', 'lka', 'srilanka', 'prison']"
"['amerikkka', 'dead', 'trumpvirus', 'control', 'virus', 'special']"
"['recording', 'webinar', 'available', 'youtube']"
"['cost', 'recovering', 'carried', 'richest', 'struggling', 'liberals', 'close', 'loopholes', 'amp', 'stop', 'wealthiest', 'cheating', 'pay', 'fair', 'share', 'fortunes', 'million', 'little', 'bit']"
"['year', 'commitment', 'oversee', 'execution', 'individual', 'months', 'killed', 'people', 'prisons', 'years', 'death', 'sentences', 'need']"
"['latina', 'women', 'borne', 'brunt', 'clean', 'care', 'children', 'doctors', 'nurses', 'country', 'function', 'need', 'people', 'listen']"
"['usa', 'countries', 'quarantine', 'covidiot', 'maskssavelives']"
"['continues', 'second', 'lowest', 'deaths', 'capita', 'state', 'province', 'western', 'european', 'country', 'million', 'people']"
"['texas', 'hits', 'record', 'new', 'deaths']"
"['days', 'ago', 'atx']"
"['cases', 'million', 'parallels', 'current', 'situation', 'houston', 'amp', 'ny', 'march', 'inc', 'increase', 'numbers', 'deaths', 'home', 'glad', 'propublica', 'tracking', 'story', 'trump', 'touts', 'lower', 'overall', 'sign']"
"['alaska', 'native', 'corporations', 'continue', 'wait', 'half', 'billion', 'dollars', 'relief', 'bitter', 'legal', 'dispute', 'involving', 'tribal', 'nations', 'heads', 'higher', 'court', 'coronavirus', 'caresact', 'coronavirusrelieffund']"
"['democrats', 'pathetically', 'transparent', 'press', 'hype', 'numbers', 'fear', 'keeping', 'things', 'closed', 'hyping', 'school', 'reopening', 'look', 'bad', 'americans', 'falling', 'anymore', 'truth']"
"['situations', 'spread', 'people', 'animals', 'sick', 'avoid', 'contact', 'pet', 'healthy', 'need', 'surrender', 'learn', 'pets']"
"['close', 'contact', 'person', 'public', 'health', 'worker', 'let', 'know', 'exposed', 'answer', 'slowthespread', 'learn', 'happens', 'tracing']"
"['pence', 'want', 'guidance', 'cdc', 'reason', 'schools', 'open']"
"['meet', 'prof', 'chandra', 'ford', 'founding', 'director', 'center', 'study', 'racism', 'social', 'justice', 'health', 'investigates', 'origins', 'inequity', 'including', 'differences', 'outcomes', 'new', 'page', 'womeninstem']"
"['booklet', 'got', 'checked', 'published', 'new', 'zealand', 'government', 'pages', 'long', 'covers', 'questions', 'quarantine', 'including', 'happen', 'test', 'positive']"
"['agree', 'governor', 'common', 'sense', 'country', 'mention', 'extremely', 'important', 'recognize', 'founders', 'stay', 'strong', 'definitely', 'need', 'like', 'future', 'depends', 'independenceday', 'mountrushmore']"
"['marine', 'corps', 'adapts', 'challenges', 'training', 'pipeline', 'open']"
"['gets', 'suffering', 'humans', 'trying', 'people', 'infected', 'virus', 'jollies']"
"['country', 'world', 'confirmed', 'coronavirus', 'cases', 'growing', 'rapidly', 'arizona', 'florida', 'south', 'carolina', 'sun', 'belt', 'global', 'virus', 'capital']"
"['experts', 'including', 'came', 'support', 'evidence', 'airborne', 'spread', 'recently', 'published', 'open', 'letter']"
"['kids', 'died', 'flu', 'season', 'desantisbetrayedflorida', 'lobbying', 'schoolsreopening', 'stupid', 'uninformed', 'political', 'hacks']"
"['yep', 'agree', 'column', 'propaganda', 'war', 'new', 'vaccines', 'intense']"
"['course', 'let', 'national', 'level', 'aiming', 'low', 'expert', 'advice', 'task', 'community', 'spread', 'external', 'border', 'control', 'states', 'need', 'stay']"
"['foreshadowing', 'canary', 'coal', 'signal', 'texas', 'desperately', 'trying', 'pull', 'doctors', 'retirement', 'handle', 'coronavirus', 'caseload', 'pulled', 'emergency', 'lever', 'lombardy', 'italy', 'set', 'record', 'deaths', 'today']"
"['fyi', 'tulsa', 'sees', 'surge', 'wake', 'trump', 'june', 'rally', 'american', 'parents', 'trust', 'push', 'reopenschools', 'responsible', 'cases', 'deaths', 'caused', 'forcing', 'unprepared', 'fl', 'tx', 'az', 'reopen']"
"['poll', 'taken', 'divisive', 'speeches', 'super', 'spreader', 'rallies', 'july', 'weekend', 'numbers', 'bad', 'trump', 'doubling', 'racist', 'stuff', 'ignoring', 'continues', 'hurt', 'wednesdaythoughts']"
"['watch', 'webinar', 'knight', 'aerospace', 'innovative', 'air', 'evacuation', 'modules', 'contagious', 'amp', 'critical', 'care', 'patients', 'startups_sa']"
"['trump', 'gets', 'elected', 'people', 'die', 'russian', 'bounty', 'american', 'soldiers']"
"['children', 'president', 'trump', 'right', 'strong', 'arm', 'schools', 'opening', 'chances', 'getting', 'giving', 'schoolsreopening', 'kills', 'dems', 'set', 'advantage', 'suck']"
"['america', 'million', 'cases', 'think', 'joke', 'selfish', 'wearadamnmask']"
"['yes', 'infrastructure', 'place', 'definitely', 'head', 'start', 'telemednow']"
"['peaceful', 'protestor', 'wears', 'anti', 'mask', 'authoritarian', 'government', 'protest', 'serbia']"
"['trump', 'claimed', 'usa', 'death', 'rate', 'lowest', 'worldwide', 'rates', 'nations', 'population', 'million', 'uk', 'spain', 'italy', 'france', 'new', 'european', 'infections', 'fraction', 'record', 'levels']"
"['comes', 'predicted', 'trump', 'rally', 'outbreak', 'tulsa', 'county', 'reported', 'nearly', 'new', 'cases', 'past', 'days', 'deemed', 'likely', 'linked']"
"['pence', 'want', 'guidance', 'cdc', 'reason', 'schools', 'open']"
"['new', 'cases', 'continue', 'spread', 'alarming', 'rates', 'counties', 'asking', 'napa', 'san', 'benito', 'yolo', 'close', 'indoor', 'operations', '-restaurants', '-wineries', '-movie', 'theaters', '-zoos', 'museums', '-cardrooms', 'bars']"
"['wv', 'year', 'met', 'women', 'shared', 'opioid', 'epidemic', 'affected', 'amp', 'importance', 'community', 'efforts', 'recovery', 'left', 'feeling', 'risk', 'let', 'continue', 'share', 'resources', 'victims', 'willing', 'seek', 'help', 'bebest']"
"['wv', 'year', 'met', 'women', 'shared', 'opioid', 'epidemic', 'affected', 'amp', 'importance', 'community', 'efforts', 'recovery', 'left', 'feeling', 'risk', 'let', 'continue', 'share', 'resources', 'victims', 'willing', 'seek', 'help', 'bebest']"
"['country', 'having', 'resurgence', 'new', 'cases', 'certain', 'human', 'behaviors', 'universal', '-cases', 'spike', 'people', 'scared', 'amp', 'precautions', 'rate', 'slows', '-when', 'improves', 'let', 'guard', 'spikes']"
"['hear', 'right', 'tell', 'truth', 'real', 'number', 'test', 'die', 'yrs', 'later', 'applied', 'death', 'certificate', 'numbers', 'high', 'voteredtosaveamerica']"
"['democrats', 'matter', 'fear', 'mongering', 'remedies', 'work', 'democrat', 'continues', 'lockdown', 'society', 'amp', 'prevent', 'americans', 'supporting', 'families', 'educating', 'children', 'voted', 'kag', 'maga', 'trump', 'tcot']"
"['comes', 'predicted', 'trump', 'rally', 'outbreak', 'tulsa', 'county', 'reported', 'nearly', 'new', 'cases', 'past', 'days', 'deemed', 'likely', 'linked']"
"['corporations', 'profited', 'expense', 'hard', 'working', 'americans', 'asking', 'needed', 'demands', 'peoplesstimulus', 'deserve']"
"['published', 'today', 'responds', 'article', 'wrongly', 'suggesting', 'gps', 'abandoned', 'untested', 'patients']"
"['maybe', 'shows', 'dimension', 'disparity', 'revealed', 'telemednow']"
"['comes', 'predicted', 'trump', 'rally', 'outbreak', 'tulsa', 'county', 'reported', 'nearly', 'new', 'cases', 'past', 'days', 'deemed', 'likely', 'linked']"
"['taken', 'seriously', 'south', 'dakota', 'trusted', 'citizens', 'exercise', 'personal', 'responsibility', 'loved', 'ones', 'safe', 'tested', 'negative', 'friday', 'meeting', 'today']"
"['unable', 'attend', 'conferences', 'pandemic', 'join', 'nursing', 'webinar', 'august', 'grab', 'speaker', 'slot', 'today', 'early', 'bird', 'closes', 'soon', 'nursingwebinars', 'nursingcourses', 'healthcare', 'onlinenursingconference']"
"['pence', 'want', 'guidance', 'cdc', 'reason', 'schools', 'open']"
"['cost', 'recovering', 'carried', 'richest', 'struggling', 'liberals', 'close', 'loopholes', 'amp', 'stop', 'wealthiest', 'cheating', 'pay', 'fair', 'share', 'fortunes', 'million', 'little', 'bit']"
"['watch', 'celebrate', 'woman', 'liberation', 'democrats', 'foxandfriends', 'morningjoe', 'wednesdaythoughts', 'wednesdaywisdom']"
"['breakingnews', 'unitedstates', 'new', 'cases', 'record', 'deaths', 'coronavirus']"
"['questions', 'need', 'answers', 'barrels', 'schoolsreopening', '-can', 'children', 'infect', 'parents', 'grandparents', '-how', 'social', 'distance', 'classroom', '-will', 'graders', 'wear', 'masks', '-why', 'korea', 'shut', 'schools', 'reopening']"
"['resign', 'serve', 'american', 'public', 'disgrace', 'health', 'medicine']"
"['mumbai', 'latest', 'status', 'glance', 'total', 'positive', 'cases', 'current', 'active', 'bed', 'capacity', 'including', 'dchc', 'dch', 'icu', 'enhanced', 'case', 'doubling', 'rate', 'days']"
"['texas', 'education', 'agency', 'staff', 'continue', 'work', 'home', 'schools', 'reopen', 'dan', 'patrick', 'gov', 'abbott', 'stay', 'bunkers', 'demand', 'open', 'threaten', 'state', 'funding', 'believe', 'trusts', 'anti', 'science', 'gop', 'hypocrites']"
"['happy', 'talk', 'pence', 'florida', 'amp', 'texas', 'living', 'alternate', 'reality', 'hospital', 'icu', 'capacity', 'beginning', 'decide', 'ventilators', '--', 'sickening']"
"['death', 'rate', 'rest', 'world', 'winning', 'pandemic', 'mr', 'trump', 'reported', 'deaths', 'tuesday', 'amp', 'wednesday', 'highest', 'day', 'total', 'june', 'ht', 'figure', 'teammate']"
"['positive', 'outliers', 'globe', 'showing', 'countries', 'address', 'global', 'health', 'issues', 'talks', 'launch', 'exemplars', 'davos']"
"['think', 'rise', 'lot', 'states', 'wait', 'kids', 'school']"
"['thread', 'documents', 'incomprehensible', 'amp', 'ongoing', 'failures', 'source', 'proper', 'ppe', 'line', 'nhs', 'staff', 'carers', 'sufficient', 'tests', 'doctors', 'icu', 'nurses', 'ventilators', 'opting', 'eu', 'ventilator', 'procurement', 'scheme']"
"['like', 'happened', 'canadian', 'workers', 'received', 'wage', 'subsidies', 'canadians', 'cerb', 'small', 'businesses', 'interest', 'free', 'loans', 'gst', 'seniors', 'oas', 'week', 'cdnecon', 'cdnpoli']"
"['social', 'distancing', 'wearing', 'cloth', 'face', 'coverings', 'practicing', 'good', 'hand', 'hygiene', 'spread', 'example', 'embrace', 'actions', 'protect', 'family', 'community', 'nation']"
"['kids', 'coming', 'classrooms', 'fall', 'south', 'dakota', 'decision', 'weeks', 'ago', 'need', 'best', 'highest', 'quality', 'education', 'possible', 'making', 'wise', 'decisions', 'continue', 'dealing']"
"['gujaratmodel', 'dealing', 'fatalities', 'vadodra']"
"['led', 'nearly', 'cancer', 'patients', 'survivors', 'challenges', 'pay', 'care', 'dire', 'blacks', 'amp', 'latinos', 'getting', 'rate', 'need', 'high', 'access', 'quality', 'affordable', 'coverage']"
"['detroit', 'time', 'states', 'report', 'weekly', 'deaths', 'race', 'age', 'donaldtrump', 'gopcult', 'want', 'children', 'lives', 'risk']"
"['trump', 'truly', 'best', 'worst', 'schoolsreopening']"
"['harder', 'afford', 'food', 'feed', 'family', 'pandemic', 'ebt', 'help', 'short', 'term', 'benefit', 'available', 'families', 'kids', 'receive', 'free', 'reduced', 'price', 'meals', 'school', 'learn']"
"['comes', 'predicted', 'trump', 'rally', 'outbreak', 'tulsa', 'county', 'reported', 'nearly', 'new', 'cases', 'past', 'days', 'deemed', 'likely', 'linked']"
"['schools', 'need', 'reopen', 'changes', 'european', 'countries', 'spikes', 'children', 'future', 'sent', 'prison', 'style', 'school', 'deaths', 'rates', 'plummeting', 'maskmandate', 'shutdown', 'needs', 'end', 'schoolsreopening']"
"['comes', 'predicted', 'trump', 'rally', 'outbreak', 'tulsa', 'county', 'reported', 'nearly', 'new', 'cases', 'past', 'days', 'deemed', 'likely', 'linked']"
"['people', 'died', 'prisons', 'color', 'communities', 'disproportionately', 'criminalized', 'amp', 'incarcerated', 'alignment', 'injustices', 'coincidence', 'continued', 'inaction', 'death', 'sentence', 'freethemall']"
"['cost', 'recovering', 'carried', 'richest', 'struggling', 'liberals', 'close', 'loopholes', 'amp', 'stop', 'wealthiest', 'cheating', 'pay', 'fair', 'share', 'fortunes', 'million', 'little', 'bit']"
"['airborne', 'minutes', 'long', 'microdroplets', 'breathing', 'stay', 'air', 'video', 'simulation', 'single', 'cough', 'spreads', 'entire', 'room']"
"['tcgnrg', 'map', 'despite', 'coming', 'summer', 'north', 'hemisphere', 'spreading', 'getting', 'stronger', 'account', 'usage', 'mask', 'eases', 'aerial', 'propagation', 'microbe']"
"['trust', 'bunkerboy', 'ghoulish', 'incompetence', 'rushed', 'states', 'open', 'people', 'gone', 'thinks', 'inject', 'bleach', 'snatched', 'nursing', 'babies', 'moms', 'wants', 'kill', 'healthcare', 'pandemic', 'schools', 'dangerous']"
"['agree', 'governor', 'common', 'sense', 'country', 'mention', 'extremely', 'important', 'recognize', 'founders', 'stay', 'strong', 'definitely', 'need', 'like', 'future', 'depends', 'independenceday', 'mountrushmore']"
"['texas', 'hot', 'spot', 'allowing', 'trump', 'rally', 'watch', 'zoom', 'texan', 'calling', 'offices', 'care', 'texans', 'people', 'dying', 'home', 'sad', 'heart', 'breaks']"
"['ambassador', 'sheikha', 'alya', 'ahmed', 'saif', 'al', 'thani', 'welcomed', 'today', 'panellists', 'high', 'level', 'virtual', 'event', 'education', 'trying', 'times']"
"['fauci', 'questioned', 'patents', 'amp', 'ties', 'gates', 'conflicts', 'interest', 'related', 'drug', 'investments', 'holding', 'hostage', 'vaccines', 'coronavirus', 'drugs', 'hit', 'market']"
"['weird', 'fact', 'coronavirus', 'spiritually', 'speaking', 'mediumofchrist', 'predicted', 'unknowingly', 'sad', 'coming', 'civil', 'war', 'france', 'baffled', 'birds', 'amp', 'exhausted', 'trees', 'maybe', 'macron', 'overheard', 'cause', 'handling', 'covid', 'crisis']"
"['video', 'airborne', 'microdroplets', 'stay', 'afloat', 'long', 'time', 'main', 'worry', 'aerosol', 'scientists', 'demanded', 'recognize', 'indoor', 'transmission', 'risks']"
"['week', 'reporting', 'colorado', 'texas', 'hours', 'landed', 'took', 'test', 'quarantining', 'away', 'family', 'man', 'great', 'know', 'thing', 'days', 'passed', 'heard']"
"['read', 'thread', 'data', 'thinking', 'taking', 'look', 'experts', 'advice']"
"['good', 'point', 'aspects', 'crisis', 'causing', 'mental', 'anguish', 'trauma', 'protect', 'children']"
"['foreign', 'interference', 'growing', 'thousands', 'fleeing', 'homes', 'cases', 'rise', 'time', 'libya', 'warned', 'un', 'security', 'council', 'wednesday']"
"['want', 'help', 'kick', 'curb', 'infectious', 'disease', 'specialist', 'mike', 'edmond', 'md', 'explains', 'face', 'coverings', 'end', 'pandemic', 'week', 'epiexplains', 'video', 'maskupia']"
"['hey', 'tulsa', 'infected', 'people', 'brought', 'community', 'sorry', 'rally', 'attendees', 'agreed', 'sue', 'connected', 'trump', 'wh', 'campaign', 'maybe', 'friends', 'family']"
"['market', 'car', 'looks', 'like', 'appetite', 'table', 'prices', 'increased', 'demand', 'vehicle', 'types', 'sports', 'luxury', 'pickups', 'largest', 'size', 'vans', 'saw', 'declines', 'autos', 'economy', 'recession']"
"['add', 'excessdeath', 'totals', 'confirmed', 'deaths', 'past', 'decry', 'number', 'dem', 'conspiracy', 'look', 'bad', 'like', 'incompetent', 'genocidal', 'existential', 'threat']"
"['wearing', 'face', 'covering', 'politics', 'sick', 'healthy', 'life', 'death', 'showing', 'care', 'health', 'community', 'fight']"
"['indian', 'navy', 'completes', 'operation', 'samudra', 'setu', 'repatriating', 'nearly', 'indians', 'countries', 'new', 'express', 'india', 'coronavirus']"
"['week', 'embedded', 'texas', 'hospital', 'rio', 'grande', 'valley', 'cases', 'surged', 'beginning', 'june', 'thread', 'share', 'saw', 'unit', 'patients']"
"['shown', 'willingness', 'play', 'fast', 'loose', 'science', 'bend', 'time']"
"['thank', 'hdchambers', 'taking', 'stand', 'putting', 'safety', 'students', 'educators', 'community', 'alief', 'public', 'looking', 'leadership', 'guidance']"
"['deepening', 'inequalities', 'exposed', 'climatechange', 'painful', 'parallel', 'accelerating', 'catastrophe', 'sids', 'economies', 'building', 'better', 'future', 'work', 'begins', 'supporting', 'vulnerable', 'dual', 'crises']"
"['gop', 'defense', 'failed', 'response', 'relies', 'idea', 'possibly', 'better', 'nearly', 'country', 'earth', 'reasonable', 'required', 'ask']"
"['happening', 'fda', 'agents', 'raiding', 'house', 'affiliated', 'bradenton', 'online', 'church', 'accused', 'selling', 'bleach', 'miracle', 'cure', 'wheeling', 'lots', 'big', 'blue', 'barrels']"
"['comes', 'predicted', 'trump', 'rally', 'outbreak', 'tulsa', 'county', 'reported', 'nearly', 'new', 'cases', 'past', 'days', 'deemed', 'likely', 'linked']"
"['trillion', 'dollar', 'question', 'covid', 'cases', 'increasing', 'deaths', 'decreasing', 'answer', 'simple', 'called', 'simpson', 'paradox', 'result', 'incorrectly', 'pooling', 'data', 'arriving', 'false', 'conclusion', 'thread', 'thursdaythoughts']"
"['comes', 'predicted', 'trump', 'rally', 'outbreak', 'tulsa', 'county', 'reported', 'nearly', 'new', 'cases', 'past', 'days', 'deemed', 'likely', 'linked']"
"['nonprofit', 'business', 'struggling', 'visit', 'searchable', 'website', 'cash', 'non', 'support', 'entrepreneurs', 'soceentcovidresponsealliance', 'togetherwithsocents', 'impinv', 'socent']"
"['evidence', 'supporting', 'face', 'mask', 'use', 'community', 'hand', 'hygiene', 'prof', 'raina', 'macintyre', 'wearing', 'masks', 'halt', 'spread']"
"['china', 'plans', 'support', 'cooperation', 'research', 'projects', 'drugs', 'vaccines', 'test', 'kits', 'traditional', 'chinese', 'medicine', 'fight', 'million', 'coffers', 'state', 'offered', 'qualified', 'candidate']"
"['comes', 'predicted', 'trump', 'rally', 'outbreak', 'tulsa', 'county', 'reported', 'nearly', 'new', 'cases', 'past', 'days', 'deemed', 'likely', 'linked']"
"['virus', 'airborne', 'letter', 'scientists', 'claiming', 'transmission', 'risk', 'published', 'point', 'evidence', 'droplet', 'amp', 'fomite', 'incomplete', 'precaution', 'offer', 'recommendations']"
"['countries', 'higher', 'education', 'intra', 'period', 'digital', 'pedagogy', 'responses', 'crawford', 'joseph', 'amp', 'highered', 'highereducation', 'universidad', 'university', 'pedagogie', 'digitaltransformation', 'tic', 'edtech', 'elearning']"
"['thread', 'examines', 'science', 'amp', 'asks', 'govt', 'strategy', 'excluded', 'public', 'health', 'experts', 'sage', 'meeting', 'comprised', 'advisers', 'modellers', 'behaviourists', 'virologists', 'independents', 'zero']"
"['humble', 'tired', 'resilient', 'wo', 'stop', 'jackson', 'memorial', 'hospital', 'ed', 'team', 'staying', 'strong', 'jacksonstrong']"
"['course', 'let', 'national', 'level', 'aiming', 'low', 'expert', 'advice', 'task', 'community', 'spread', 'external', 'border', 'control', 'states', 'need', 'stay']"
"['record', 'cases', 'today', 'california', 'numbers', 'texas', 'day', 'row', 'flirt', 'friday']"
"['pinoy', 'pride', 'alumna', 'los', 'leading', 'development', 'testing', 'technology', 'switzerland']"
"['tomorrow', 'thursday', 'july', 'vp', 'mike', 'pence', 'fop', 'lodge', 'philly', 'outrageous', 'amp', 'met', 'mass', 'protest', 'meet', 'red', 'lion', 'shopping', 'plaza', 'humanity', 'refuse', 'accept', 'fascist', 'america', 'trumppenceoutnow', 'blacklivesmatter']"
"['nyc', 'gyms', 'closed', 'productive', 'want', 'comes', 'wrestler', 'state', 'grinding', 'upsetting', 'reopengyms']"
"['inn', 'coyg', 'leiche', 'asghanaianas']"
"['patriots', 'bullshit', 'witnessing', 'today', 'anarchists', 'slow', 'death', 'republic', 'stand', 'check', 'newest', 'blog', 'article']"
"['million', 'new', 'cases', 'past', 'days', 'day', 'rising', 'quickly', 'consider', 'getting']"
"['pence', 'says', 'best', 'expert', 'knows', 'regards', 'sending', 'america', 'children', 'school', 'wife', 'trust', 'judgement', 'married', 'mike', 'saying', 'freshtweets']"
"['gop', 'defense', 'failed', 'response', 'relies', 'idea', 'possibly', 'better', 'nearly', 'country', 'earth', 'reasonable', 'required', 'ask']"
"['year', 'commitment', 'oversee', 'execution', 'individual', 'months', 'killed', 'people', 'prisons', 'years', 'death', 'sentences', 'need']"
"['pence', 'want', 'guidance', 'cdc', 'reason', 'schools', 'open']"
"['comes', 'predicted', 'trump', 'rally', 'outbreak', 'tulsa', 'county', 'reported', 'nearly', 'new', 'cases', 'past', 'days', 'deemed', 'likely', 'linked']"
"['trump', 'devos', 'demanding', 'schoolsreopening', 'fully', 'amp', 'physically', 'covid', 'spirals', 'control', 'narcissistic', 'delusion', 'find', 'pandemic', 'wo', 'bad', 'read', 'rethink', 'think', 'good', 'idea']"
"['update', 'july', 'remain', 'stage', 'close', 'latest', 'average', 'new', 'hospitalizations', 'aph', 'evaluating', 'passing', 'threshold', 'impacts', 'risk', 'based', 'guidelines']"
"['comes', 'predicted', 'trump', 'rally', 'outbreak', 'tulsa', 'county', 'reported', 'nearly', 'new', 'cases', 'past', 'days', 'deemed', 'likely', 'linked']"
"['power', 'stop', 'spread', 'state', 'prison', 'system', 'neglecting', 'endangering', 'ending', 'lives', 'crisis', 'requires', 'act', 'safe']"
"['need', 'reasonable', 'expectations', 'vaccine', 'like', 'flu', 'shot', 'effectiveness', 'experts', 'annually', 'better', 'smartnews', 'coronavirus', 'healthcare']"
"['congress', 'continuously', 'questioning', 'bjp', 'govt', 'failure', 'handle', 'ladakhborder', 'tension', 'amp', 'fraud', 'involving', 'pmcare', 'modi', 'started', 'use', 'agencies', 'leaders', 'going', 'deter', 'coz', 'hide', 'cowardmodi']"
"['que', 'les', 'restent', 'map', 'shows', 'terrifying', 'open', 'canada', 'border']"
"['amendments', 'education', 'act', 'economic', 'recovery', 'commenting', 'merits', 'needs', 'changes', 'loss', 'link', 'policies', 'concerning', 'safe', 'return', 'school', 'parents', 'students', 'amp', 'onted', 'seeking', 'onpoli']"
"['kochnetwork', 'amp', 'councilfornationalpolicy', 'agenda', 'systemically', 'attacked', 'public', 'ed', 'yrs', 'crisis', 'opportunity', 'ensure', 'system', 'fails', 'know', 'responsible', 'usps']"
"['dead', 'bodies', 'female', 'patients', 'hindu', 'amp', 'muslim', 'changed', 'aiims', 'trauma', 'center', 'body', 'cremated', 'punjabi', 'bagh', 'sent', 'burial', 'mix-', 'discovered', 'family', 'requested', 'face']"
